uid,question,question_type,answer,object_ids,ambiguous,slot_values
6c997a64-c223-42e7-b84d-320e8cf323e8,How many balls are there in the office?,count_location,1,[8],False,"{'colour': '', 'entity': 'balls', 'location': 'office'}"
d899a598-72f7-4c88-a72c-0e6dac0dd6f5,How many books are there in the office?,count_location,1,[9],False,"{'colour': '', 'entity': 'books', 'location': 'office'}"
485f50b6-fa12-4b40-b2e7-f2414b4ca875,How many boxes are there in the office?,count_location,1,[11],False,"{'colour': '', 'entity': 'boxes', 'location': 'office'}"
2c32f4ed-4f55-4494-abf2-71c2dc9f3b1f,How many chairs are there in the office?,count_location,2,"[14, 16]",False,"{'colour': '', 'entity': 'chairs', 'location': 'office'}"
350157c5-d369-4c7c-86f1-dc90e87cd239,How many cups are there in the office?,count_location,1,[20],False,"{'colour': '', 'entity': 'cups', 'location': 'office'}"
e117d777-1291-463a-bb5a-88cf5fa3daee,How many desks are there in the office?,count_location,1,[21],False,"{'colour': '', 'entity': 'desks', 'location': 'office'}"
17177c87-ab6c-4578-9cd7-26dc2fa73253,How many doors are there in the office?,count_location,1,[29],False,"{'colour': '', 'entity': 'doors', 'location': 'office'}"
86e36717-417e-4046-baa2-d8cde78ea9a4,How many door handles are there in the office?,count_location,1,[31],False,"{'colour': '', 'entity': 'door_handles', 'location': 'office'}"
8c3e382f-c32f-4bfe-978c-52c43d8b3175,How many jackets are there in the office?,count_location,1,[39],False,"{'colour': '', 'entity': 'jackets', 'location': 'office'}"
d4253fd3-58e9-4a8b-8893-a7ca81ed13c1,How many lamps are there in the office?,count_location,2,"[45, 46]",False,"{'colour': '', 'entity': 'lamps', 'location': 'office'}"
789a7a64-90d4-4522-a9ac-4317e951b99b,How many rubiks cubes are there in the office?,count_location,1,[61],False,"{'colour': '', 'entity': 'rubiks_cubes', 'location': 'office'}"
c5262fe6-ad5c-41b7-965d-da0027ef2151,How many teddy bears are there in the office?,count_location,1,[77],False,"{'colour': '', 'entity': 'teddy_bears', 'location': 'office'}"
4d1b58f8-f8e8-460d-8268-30a102a36e81,How many windows are there in the office?,count_location,2,"[82, 84]",False,"{'colour': '', 'entity': 'windows', 'location': 'office'}"
494cd53f-ebcb-4f50-bbf7-703f473986ee,How many wine bottles are there in the office?,count_location,1,[86],False,"{'colour': '', 'entity': 'wine_bottles', 'location': 'office'}"
62ff121f-fbb7-4722-b0dd-fb918c3523a0,How many apples are there in the living room?,count_location,2,"[1, 0]",False,"{'colour': '', 'entity': 'apples', 'location': 'living room'}"
f0cd39b4-a287-4fed-b190-77d9e196f462,How many bags are there in the living room?,count_location,3,"[2, 3, 6]",False,"{'colour': '', 'entity': 'bags', 'location': 'living room'}"
2cfbc5c1-96cf-4643-a199-77e614e6aa8a,How many balls are there in the living room?,count_location,1,[7],False,"{'colour': '', 'entity': 'balls', 'location': 'living room'}"
b3a14b85-b133-4ae9-8ab9-b496512cebe4,How many books are there in the living room?,count_location,1,[10],False,"{'colour': '', 'entity': 'books', 'location': 'living room'}"
4fbf9bee-b2ec-45c8-9c05-3ac612138c30,How many bookshelves are there in the living room?,count_location,1,[17],False,"{'colour': '', 'entity': 'bookshelves', 'location': 'living room'}"
c92f818b-15b5-4b9b-ada7-22264939497a,How many chairs are there in the living room?,count_location,3,"[13, 15, 12]",False,"{'colour': '', 'entity': 'chairs', 'location': 'living room'}"
ce65cd90-b87a-4471-8877-f2a597d5d2da,How many cups are there in the living room?,count_location,1,[19],False,"{'colour': '', 'entity': 'cups', 'location': 'living room'}"
ba533668-4213-4440-857c-9e2842723fed,How many desks are there in the living room?,count_location,1,[22],False,"{'colour': '', 'entity': 'desks', 'location': 'living room'}"
ee1dddf7-59b2-4a99-bdb2-b4e307167017,How many doors are there in the living room?,count_location,1,[26],False,"{'colour': '', 'entity': 'doors', 'location': 'living room'}"
d31b3cdb-8aeb-413a-b695-2002f84bf794,How many door handles are there in the living room?,count_location,1,[36],False,"{'colour': '', 'entity': 'door_handles', 'location': 'living room'}"
4f0d26d3-9f45-4bfa-9ae8-9a8a69e55894,How many headphone are there in the living room?,count_location,1,[38],False,"{'colour': '', 'entity': 'headphone', 'location': 'living room'}"
ef6403e5-c317-4108-976b-72e2e1adf7e1,How many lamps are there in the living room?,count_location,4,"[42, 43, 49, 44]",False,"{'colour': '', 'entity': 'lamps', 'location': 'living room'}"
472189f2-b3f0-4fe5-9e09-54678b2df8bb,How many ottomans are there in the living room?,count_location,1,[37],False,"{'colour': '', 'entity': 'ottomans', 'location': 'living room'}"
02803ccd-915b-48e3-b3b3-2e05b72fa674,How many paintings are there in the living room?,count_location,2,"[51, 52]",False,"{'colour': '', 'entity': 'paintings', 'location': 'living room'}"
f6dbe61b-3705-4daf-8296-46d30b368267,How many robots are there in the living room?,count_location,3,"[58, 56, 57]",False,"{'colour': '', 'entity': 'robots', 'location': 'living room'}"
1f4cf8b5-dbd7-4b7c-b323-0dbfc528b311,How many rubiks cubes are there in the living room?,count_location,3,"[59, 62, 60]",False,"{'colour': '', 'entity': 'rubiks_cubes', 'location': 'living room'}"
b36bfe22-7c6e-494b-99dc-b2dde7e0e81b,How many shoe are there in the living room?,count_location,1,[63],False,"{'colour': '', 'entity': 'shoe', 'location': 'living room'}"
6d95a4a7-4afb-46d2-9888-09c4c23b08ea,How many sofas are there in the living room?,count_location,1,[18],False,"{'colour': '', 'entity': 'sofas', 'location': 'living room'}"
e919d3bd-e60f-44b2-91ca-a5200b774f04,How many t-shirts are there in the living room?,count_location,1,[73],False,"{'colour': '', 'entity': 't-shirts', 'location': 'living room'}"
3e6ffc67-0e1c-40d6-8710-d59a6d178fed,How many tables are there in the living room?,count_location,1,[74],False,"{'colour': '', 'entity': 'tables', 'location': 'living room'}"
c029e9cf-1e81-4d85-ab9c-66830bb8fe12,How many teapots are there in the living room?,count_location,1,[75],False,"{'colour': '', 'entity': 'teapots', 'location': 'living room'}"
12f545d1-c0b5-4b49-bd6c-80f267bddb8a,How many teddy bears are there in the living room?,count_location,1,[76],False,"{'colour': '', 'entity': 'teddy_bears', 'location': 'living room'}"
ae7c226b-df66-4887-b49a-466f83c7f7ef,How many trophies are there in the living room?,count_location,1,[78],False,"{'colour': '', 'entity': 'trophies', 'location': 'living room'}"
654c9ccc-bf77-4b34-b597-b342950bb3fb,How many vases are there in the living room?,count_location,2,"[80, 79]",False,"{'colour': '', 'entity': 'vases', 'location': 'living room'}"
c4a543a6-6241-4b20-8b9e-2ea6a0ae03e1,How many windows are there in the living room?,count_location,2,"[81, 85]",False,"{'colour': '', 'entity': 'windows', 'location': 'living room'}"
6e82a330-8eb5-46e8-946c-887a92e42d23,How many wine bottles are there in the living room?,count_location,2,"[88, 87]",False,"{'colour': '', 'entity': 'wine_bottles', 'location': 'living room'}"
732d03cc-9978-46f9-a951-18ef04f68a7d,How many wine glasses are there in the living room?,count_location,1,[89],False,"{'colour': '', 'entity': 'wine_glasses', 'location': 'living room'}"
84db96da-5984-44ac-9a3e-eb9d5dd33c5e,How many doors are there in the hallway?,count_location,6,"[25, 24, 28, 23, 27, 30]",False,"{'colour': '', 'entity': 'doors', 'location': 'hallway'}"
ca92db18-a387-4f8e-af83-23e7270fbddb,How many door handles are there in the hallway?,count_location,4,"[34, 32, 33, 35]",False,"{'colour': '', 'entity': 'door_handles', 'location': 'hallway'}"
589c7c37-9f71-4be3-939b-58b6877aea5b,How many lamps are there in the hallway?,count_location,5,"[41, 40, 50, 47, 48]",False,"{'colour': '', 'entity': 'lamps', 'location': 'hallway'}"
ec0c23f3-5961-4e32-9eb6-1690ff0d0c32,How many notice boards are there in the hallway?,count_location,3,"[55, 53, 54]",False,"{'colour': '', 'entity': 'notice_boards', 'location': 'hallway'}"
d4cbb9b0-249c-498f-b2ac-9f5ab46f8be4,How many signs are there in the hallway?,count_location,9,"[68, 69, 65, 64, 70, 66, 67, 71, 72]",False,"{'colour': '', 'entity': 'signs', 'location': 'hallway'}"
3550559c-76cc-45ec-b0fa-e68db396192b,How many windows are there in the hallway?,count_location,1,[83],False,"{'colour': '', 'entity': 'windows', 'location': 'hallway'}"
fc866a23-a010-4759-95fa-875e6fe0bbf6,How many pianos are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'pianos', 'location': 'hallway'}"
ee8a55d2-969f-4c48-981d-e7cc12b87d77,How many dishwashers are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'dishwashers', 'location': 'hallway'}"
22d152bd-cfc9-43f1-8630-3aa1a1eeb403,How many mirrors are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'mirrors', 'location': 'hallway'}"
2122256f-6ac2-4d97-a143-de3d10a4c53a,How many wine glasses are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'wine_glasses', 'location': 'office'}"
05dfcd33-bd2a-4b8a-8b5f-6fb7c0d6499e,How many utensil holders are there in the living room?,count_location,0,[],False,"{'colour': '', 'entity': 'utensil_holders', 'location': 'living room'}"
e9fde35d-4ec5-4d7c-a66d-5097c84cd96d,How many plate are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'plate', 'location': 'office'}"
19c05d01-a8e6-421d-9aaf-3eabe4c69f34,How many vacuum cleaners are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'vacuum_cleaners', 'location': 'hallway'}"
318dfb8e-b2a6-41fe-91f7-39235e432560,How many vases are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'vases', 'location': 'office'}"
eb40065e-9d28-417c-ae23-078b5ed113b6,How many bags are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'bags', 'location': 'hallway'}"
63621cd1-35a6-4260-866d-17997d3f68f0,How many sinks are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'sinks', 'location': 'hallway'}"
22a8aa82-9be6-4285-a0a8-f3cdbdab9a7d,How many ironing boards are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'ironing_boards', 'location': 'office'}"
edb81888-1597-4160-b987-af6533b7dfdf,How many rugs are there in the living room?,count_location,0,[],False,"{'colour': '', 'entity': 'rugs', 'location': 'living room'}"
562c829b-13dd-4f64-b425-cf5bccaa79df,How many fruit bowls are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'fruit_bowls', 'location': 'office'}"
18211d3b-b8c6-4d95-86b1-ede779919d03,How many dryers are there in the living room?,count_location,0,[],False,"{'colour': '', 'entity': 'dryers', 'location': 'living room'}"
0a45a279-624b-4f20-9e54-db6dca67f386,How many notice boards are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'notice_boards', 'location': 'office'}"
a2fdd696-2cfa-48f5-a519-47061b8e8f0f,How many range ovens are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'range_ovens', 'location': 'office'}"
2d4727f0-619a-4f9e-81ae-63eff7b8dfbb,How many ottomans are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'ottomans', 'location': 'hallway'}"
ed2ca0ed-a609-4529-8d17-75dbe1f1131d,How many books are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'books', 'location': 'hallway'}"
eaf52c2d-c3db-4dd6-aaff-15eeb1d99a93,How many toilets are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'toilets', 'location': 'hallway'}"
208087ae-4441-4fde-8295-6116c430ef0b,How many game consoles are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'game_consoles', 'location': 'office'}"
fbd5fcbb-1c1b-4ed9-8814-e79a660e5ec7,How many kettles are there in the living room?,count_location,0,[],False,"{'colour': '', 'entity': 'kettles', 'location': 'living room'}"
cbb11c08-3892-4435-8dd8-5bfc9fda8048,How many heaters are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'heaters', 'location': 'office'}"
aa272568-abf8-4101-b935-8a22992ed1f8,How many fireplaces are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'fireplaces', 'location': 'office'}"
0ee2a2b7-322d-474e-b208-544a6275a2f0,How many dressers are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'dressers', 'location': 'office'}"
cd663bd7-85e5-46ff-9805-7c53e7569fa0,How many refrigerators are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'refrigerators', 'location': 'office'}"
5f874ed1-baa4-4d8f-aa34-15244ab756d7,How many tv stands are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'tv_stands', 'location': 'hallway'}"
32670293-2662-417a-9daa-aff4015be615,How many washers are there in the living room?,count_location,0,[],False,"{'colour': '', 'entity': 'washers', 'location': 'living room'}"
7df14df7-c2fc-4aa1-8d54-45e742a748fe,How many bathtubs are there in the living room?,count_location,0,[],False,"{'colour': '', 'entity': 'bathtubs', 'location': 'living room'}"
b9a51012-09a0-4c36-981f-01e3913bb9f3,How many pans are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'pans', 'location': 'hallway'}"
94d89449-1f8d-48fd-b727-bd4bb0db0ee0,How many washers are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'washers', 'location': 'hallway'}"
5117d0ae-a255-4130-b4b3-acd8d8d2ad7d,How many robots are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'robots', 'location': 'hallway'}"
1d76a0a1-2ee3-4b11-9b54-a9e0ef83fc34,How many mirrors are there in the living room?,count_location,0,[],False,"{'colour': '', 'entity': 'mirrors', 'location': 'living room'}"
3f70918d-7c84-43d6-8198-0125fa121bb2,How many coffee machines are there in the living room?,count_location,0,[],False,"{'colour': '', 'entity': 'coffee_machines', 'location': 'living room'}"
90b190e1-6da9-4f23-925a-4a5c646cd4dd,How many refrigerators are there in the living room?,count_location,0,[],False,"{'colour': '', 'entity': 'refrigerators', 'location': 'living room'}"
7eb76c19-5d53-445f-a16b-6ae93b7ecafd,How many beds are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'beds', 'location': 'office'}"
8f2f6d18-6cba-4fae-8048-659a6b073594,How many tv stands are there in the living room?,count_location,0,[],False,"{'colour': '', 'entity': 'tv_stands', 'location': 'living room'}"
654fbb8a-254d-4a0c-bbb3-11fb549a02d2,How many toilets are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'toilets', 'location': 'office'}"
98322883-5322-4ce3-b4f5-de4af73dd5ad,How many tables are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'tables', 'location': 'office'}"
e07a94ad-0699-4c3c-b66d-33d090c352ce,How many food processors are there in the living room?,count_location,0,[],False,"{'colour': '', 'entity': 'food_processors', 'location': 'living room'}"
4b9f4ef4-0fcb-48da-a1d9-0f2860083da6,How many towel racks are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'towel_racks', 'location': 'hallway'}"
a62347a1-c4ac-403b-b7c1-6d1910cabe32,How many paintings are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'paintings', 'location': 'office'}"
c9f0310e-2c65-4184-a8b9-138b33bd2bad,How many rugs are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'rugs', 'location': 'hallway'}"
5ae3e91a-7c46-403c-bbf4-7690f55642a5,How many dressing tables are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'dressing_tables', 'location': 'hallway'}"
a5537bae-1fa5-470a-8b7d-accbba023704,How many towel racks are there in the living room?,count_location,0,[],False,"{'colour': '', 'entity': 'towel_racks', 'location': 'living room'}"
d1c97d91-f07b-4b52-bd18-652ae1dc6b58,How many paintings are there in the hallway?,count_location,0,[],False,"{'colour': '', 'entity': 'paintings', 'location': 'hallway'}"
62212f74-0f72-4cf5-9b4d-0534115cc19c,How many showers are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'showers', 'location': 'office'}"
0b786b8d-57fc-4c36-b92d-1cbec3cd6509,How many plate are there in the living room?,count_location,0,[],False,"{'colour': '', 'entity': 'plate', 'location': 'living room'}"
944aa3e4-d25f-41b4-bba0-e21e84862a91,How many microwaves are there in the office?,count_location,0,[],False,"{'colour': '', 'entity': 'microwaves', 'location': 'office'}"
ba85cbaa-69a7-4063-bce8-467f2c86f255,What colour is the bag in the office?,colour_location,"{5: ['brown'], 4: ['white']}","[5, 4]",True,"{'obj': 'bag', 'location': ' in the office'}"
87cabbdf-bb08-4641-83ff-2b17c7a2c3dc,What colour is the ball in the office?,colour_location,{8: ['blue']},[8],False,"{'obj': 'ball', 'location': ' in the office'}"
6a23eab6-6db6-48ac-92a3-9b4ee4930cfe,What colour is the book in the office?,colour_location,{9: ['blue']},[9],False,"{'obj': 'book', 'location': ' in the office'}"
f1a77e4b-2829-4317-b2ce-56df921bd4b3,What colour is the box in the office?,colour_location,{11: ['brown']},[11],False,"{'obj': 'box', 'location': ' in the office'}"
0d7e61f6-17f5-46dc-be01-c765eac915a8,What colour is the chair in the office?,colour_location,"{14: ['blue'], 16: ['blue', 'black']}","[14, 16]",True,"{'obj': 'chair', 'location': ' in the office'}"
