question,question_type,answer,ambiguous,object_ids,room_ids,uid,origin,kwargs
Is there a fireplace in the office?,existence_location,no,False,[],[],61a2c746-328e-4fae-9751-01d8ebfd5949,template,"{'colour': '', 'entity': 'a fireplace', 'location': 'office'}"
Is there a dresser in the office?,existence_location,no,False,[],[],44e69571-a7f9-423c-95e8-ae5044a565cb,template,"{'colour': '', 'entity': 'a dresser', 'location': 'office'}"
Is there a refrigerator in the office?,existence_location,no,False,[],[],bfc547eb-3a90-42a6-9378-ff5fcc67eac3,template,"{'colour': '', 'entity': 'a refrigerator', 'location': 'office'}"
Is there a tv stand in the hallway?,existence_location,no,False,[],[],c2974b89-0b14-48fc-a475-d45496b3bb1e,template,"{'colour': '', 'entity': 'a tv_stand', 'location': 'hallway'}"
Is there a washer in the living room?,existence_location,no,False,[],[],952a5e75-19eb-4955-b61f-a62c298a168e,template,"{'colour': '', 'entity': 'a washer', 'location': 'living room'}"
Is there a bathtub in the living room?,existence_location,no,False,[],[],089582a4-cf59-40ea-a25e-568e10dc33c0,template,"{'colour': '', 'entity': 'a bathtub', 'location': 'living room'}"
Is there a pan in the hallway?,existence_location,no,False,[],[],3c0fef91-ab39-495a-ada0-3e0a68c1730e,template,"{'colour': '', 'entity': 'a pan', 'location': 'hallway'}"
Is there a washer in the hallway?,existence_location,no,False,[],[],be361483-e604-4514-87ef-2a1da575d87d,template,"{'colour': '', 'entity': 'a washer', 'location': 'hallway'}"
Is there a robot in the hallway?,existence_location,no,False,[],[],e245b477-5815-4f45-8994-f43704778625,template,"{'colour': '', 'entity': 'a robot', 'location': 'hallway'}"
Is there a mirror in the living room?,existence_location,no,False,[],[],61674878-a375-48f8-b4b8-2f02fccdfa08,template,"{'colour': '', 'entity': 'a mirror', 'location': 'living room'}"
Is there a coffee machine in the living room?,existence_location,no,False,[],[],6a1f9518-8194-49ad-9f8e-61b454fac607,template,"{'colour': '', 'entity': 'a coffee_machine', 'location': 'living room'}"
Is there a refrigerator in the living room?,existence_location,no,False,[],[],03cc7131-856b-43b2-8e98-a69a4f7aec71,template,"{'colour': '', 'entity': 'a refrigerator', 'location': 'living room'}"
Is there a bed in the office?,existence_location,no,False,[],[],0588c46c-6e48-4200-92fa-b792e7577d3a,template,"{'colour': '', 'entity': 'a bed', 'location': 'office'}"
Is there a tv stand in the living room?,existence_location,no,False,[],[],5ab5614b-a69a-49dd-88f1-931a52e2793d,template,"{'colour': '', 'entity': 'a tv_stand', 'location': 'living room'}"
Is there a toilet in the office?,existence_location,no,False,[],[],3f2fd78f-c196-4086-a15c-0d4fa519024c,template,"{'colour': '', 'entity': 'a toilet', 'location': 'office'}"
Is there a table in the office?,existence_location,no,False,[],[],6060de3c-836b-47dc-aeb4-04fbf52ff81b,template,"{'colour': '', 'entity': 'a table', 'location': 'office'}"
Is there a food processor in the living room?,existence_location,no,False,[],[],274792b7-d480-46d2-91e9-25d5a3c10458,template,"{'colour': '', 'entity': 'a food_processor', 'location': 'living room'}"
Is there a towel rack in the hallway?,existence_location,no,False,[],[],3a4be50f-92f7-46ce-8ecb-00ced57e8651,template,"{'colour': '', 'entity': 'a towel_rack', 'location': 'hallway'}"
Is there a painting in the office?,existence_location,no,False,[],[],4f4d6800-94b3-4d72-b378-7ad769a705a7,template,"{'colour': '', 'entity': 'a painting', 'location': 'office'}"
Is there a rug in the hallway?,existence_location,no,False,[],[],797aa1f2-4c30-43b0-8b2f-65aa7e1dd128,template,"{'colour': '', 'entity': 'a rug', 'location': 'hallway'}"
Is there a dressing table in the hallway?,existence_location,no,False,[],[],07482416-5f6d-4dca-bd44-120c18ff728c,template,"{'colour': '', 'entity': 'a dressing_table', 'location': 'hallway'}"
Is there a towel rack in the living room?,existence_location,no,False,[],[],0ab835a7-4d8b-4975-a79e-43e9974a5e98,template,"{'colour': '', 'entity': 'a towel_rack', 'location': 'living room'}"
Is there a painting in the hallway?,existence_location,no,False,[],[],ffea1ce8-5176-4cae-a7c2-6cf4bc2eb67c,template,"{'colour': '', 'entity': 'a painting', 'location': 'hallway'}"
Is there a shower in the office?,existence_location,no,False,[],[],5949db9f-707f-4dfe-a9c3-2b2b6874f63f,template,"{'colour': '', 'entity': 'a shower', 'location': 'office'}"
Is there a plates in the living room?,existence_location,no,False,[],[],a59f5d1d-9309-43cd-bc51-2efc71a13e4d,template,"{'colour': '', 'entity': 'a plates', 'location': 'living room'}"
Is there a microwave in the office?,existence_location,no,False,[],[],bfe2ec33-28be-4f58-83b3-8d5381f430b0,template,"{'colour': '', 'entity': 'a microwave', 'location': 'office'}"
How many bags are there in the office?,count_location,2,False,"[5, 4]",[],951a6677-98cc-412a-be35-e5ce798d104a,template,"{'colour': '', 'entity': 'bags', 'location': 'office'}"
How many balls are there in the office?,count_location,1,False,[8],[],6c997a64-c223-42e7-b84d-320e8cf323e8,template,"{'colour': '', 'entity': 'balls', 'location': 'office'}"
How many books are there in the office?,count_location,1,False,[9],[],d899a598-72f7-4c88-a72c-0e6dac0dd6f5,template,"{'colour': '', 'entity': 'books', 'location': 'office'}"
How many boxes are there in the office?,count_location,1,False,[11],[],485f50b6-fa12-4b40-b2e7-f2414b4ca875,template,"{'colour': '', 'entity': 'boxes', 'location': 'office'}"
How many chairs are there in the office?,count_location,2,False,"[14, 16]",[],2c32f4ed-4f55-4494-abf2-71c2dc9f3b1f,template,"{'colour': '', 'entity': 'chairs', 'location': 'office'}"
How many cups are there in the office?,count_location,1,False,[20],[],350157c5-d369-4c7c-86f1-dc90e87cd239,template,"{'colour': '', 'entity': 'cups', 'location': 'office'}"
How many desks are there in the office?,count_location,1,False,[21],[],e117d777-1291-463a-bb5a-88cf5fa3daee,template,"{'colour': '', 'entity': 'desks', 'location': 'office'}"
How many doors are there in the office?,count_location,1,False,[29],[],17177c87-ab6c-4578-9cd7-26dc2fa73253,template,"{'colour': '', 'entity': 'doors', 'location': 'office'}"
How many door handles are there in the office?,count_location,1,False,[31],[],86e36717-417e-4046-baa2-d8cde78ea9a4,template,"{'colour': '', 'entity': 'door_handles', 'location': 'office'}"
How many jackets are there in the office?,count_location,1,False,[39],[],8c3e382f-c32f-4bfe-978c-52c43d8b3175,template,"{'colour': '', 'entity': 'jackets', 'location': 'office'}"
How many lamps are there in the office?,count_location,2,False,"[45, 46]",[],d4253fd3-58e9-4a8b-8893-a7ca81ed13c1,template,"{'colour': '', 'entity': 'lamps', 'location': 'office'}"
How many rubiks cubes are there in the office?,count_location,1,False,[61],[],789a7a64-90d4-4522-a9ac-4317e951b99b,template,"{'colour': '', 'entity': 'rubiks_cubes', 'location': 'office'}"
How many teddy bears are there in the office?,count_location,1,False,[77],[],c5262fe6-ad5c-41b7-965d-da0027ef2151,template,"{'colour': '', 'entity': 'teddy_bears', 'location': 'office'}"
How many windows are there in the office?,count_location,2,False,"[82, 84]",[],4d1b58f8-f8e8-460d-8268-30a102a36e81,template,"{'colour': '', 'entity': 'windows', 'location': 'office'}"
How many wine bottles are there in the office?,count_location,1,False,[86],[],494cd53f-ebcb-4f50-bbf7-703f473986ee,template,"{'colour': '', 'entity': 'wine_bottles', 'location': 'office'}"
How many apples are there in the living room?,count_location,2,False,"[1, 0]",[],62ff121f-fbb7-4722-b0dd-fb918c3523a0,template,"{'colour': '', 'entity': 'apples', 'location': 'living room'}"
How many bags are there in the living room?,count_location,3,False,"[2, 3, 6]",[],f0cd39b4-a287-4fed-b190-77d9e196f462,template,"{'colour': '', 'entity': 'bags', 'location': 'living room'}"
How many balls are there in the living room?,count_location,1,False,[7],[],2cfbc5c1-96cf-4643-a199-77e614e6aa8a,template,"{'colour': '', 'entity': 'balls', 'location': 'living room'}"
How many books are there in the living room?,count_location,1,False,[10],[],b3a14b85-b133-4ae9-8ab9-b496512cebe4,template,"{'colour': '', 'entity': 'books', 'location': 'living room'}"
How many bookshelves are there in the living room?,count_location,1,False,[17],[],4fbf9bee-b2ec-45c8-9c05-3ac612138c30,template,"{'colour': '', 'entity': 'bookshelves', 'location': 'living room'}"
How many chairs are there in the living room?,count_location,3,False,"[13, 15, 12]",[],c92f818b-15b5-4b9b-ada7-22264939497a,template,"{'colour': '', 'entity': 'chairs', 'location': 'living room'}"
How many cups are there in the living room?,count_location,1,False,[19],[],ce65cd90-b87a-4471-8877-f2a597d5d2da,template,"{'colour': '', 'entity': 'cups', 'location': 'living room'}"
How many desks are there in the living room?,count_location,1,False,[22],[],ba533668-4213-4440-857c-9e2842723fed,template,"{'colour': '', 'entity': 'desks', 'location': 'living room'}"
How many doors are there in the living room?,count_location,1,False,[26],[],ee1dddf7-59b2-4a99-bdb2-b4e307167017,template,"{'colour': '', 'entity': 'doors', 'location': 'living room'}"
How many door handles are there in the living room?,count_location,1,False,[36],[],d31b3cdb-8aeb-413a-b695-2002f84bf794,template,"{'colour': '', 'entity': 'door_handles', 'location': 'living room'}"
How many headphone are there in the living room?,count_location,1,False,[38],[],4f0d26d3-9f45-4bfa-9ae8-9a8a69e55894,template,"{'colour': '', 'entity': 'headphone', 'location': 'living room'}"
How many lamps are there in the living room?,count_location,4,False,"[42, 43, 49, 44]",[],ef6403e5-c317-4108-976b-72e2e1adf7e1,template,"{'colour': '', 'entity': 'lamps', 'location': 'living room'}"
How many ottomans are there in the living room?,count_location,1,False,[37],[],472189f2-b3f0-4fe5-9e09-54678b2df8bb,template,"{'colour': '', 'entity': 'ottomans', 'location': 'living room'}"
How many paintings are there in the living room?,count_location,2,False,"[51, 52]",[],02803ccd-915b-48e3-b3b3-2e05b72fa674,template,"{'colour': '', 'entity': 'paintings', 'location': 'living room'}"
How many robots are there in the living room?,count_location,3,False,"[58, 56, 57]",[],f6dbe61b-3705-4daf-8296-46d30b368267,template,"{'colour': '', 'entity': 'robots', 'location': 'living room'}"
How many rubiks cubes are there in the living room?,count_location,3,False,"[59, 62, 60]",[],1f4cf8b5-dbd7-4b7c-b323-0dbfc528b311,template,"{'colour': '', 'entity': 'rubiks_cubes', 'location': 'living room'}"
How many shoe are there in the living room?,count_location,1,False,[63],[],b36bfe22-7c6e-494b-99dc-b2dde7e0e81b,template,"{'colour': '', 'entity': 'shoe', 'location': 'living room'}"
How many sofas are there in the living room?,count_location,1,False,[18],[],6d95a4a7-4afb-46d2-9888-09c4c23b08ea,template,"{'colour': '', 'entity': 'sofas', 'location': 'living room'}"
How many t-shirts are there in the living room?,count_location,1,False,[73],[],e919d3bd-e60f-44b2-91ca-a5200b774f04,template,"{'colour': '', 'entity': 't-shirts', 'location': 'living room'}"
How many tables are there in the living room?,count_location,1,False,[74],[],3e6ffc67-0e1c-40d6-8710-d59a6d178fed,template,"{'colour': '', 'entity': 'tables', 'location': 'living room'}"
How many teapots are there in the living room?,count_location,1,False,[75],[],c029e9cf-1e81-4d85-ab9c-66830bb8fe12,template,"{'colour': '', 'entity': 'teapots', 'location': 'living room'}"
How many teddy bears are there in the living room?,count_location,1,False,[76],[],12f545d1-c0b5-4b49-bd6c-80f267bddb8a,template,"{'colour': '', 'entity': 'teddy_bears', 'location': 'living room'}"
How many trophies are there in the living room?,count_location,1,False,[78],[],ae7c226b-df66-4887-b49a-466f83c7f7ef,template,"{'colour': '', 'entity': 'trophies', 'location': 'living room'}"
How many vases are there in the living room?,count_location,2,False,"[80, 79]",[],654c9ccc-bf77-4b34-b597-b342950bb3fb,template,"{'colour': '', 'entity': 'vases', 'location': 'living room'}"
How many windows are there in the living room?,count_location,2,False,"[81, 85]",[],c4a543a6-6241-4b20-8b9e-2ea6a0ae03e1,template,"{'colour': '', 'entity': 'windows', 'location': 'living room'}"
How many wine bottles are there in the living room?,count_location,2,False,"[88, 87]",[],6e82a330-8eb5-46e8-946c-887a92e42d23,template,"{'colour': '', 'entity': 'wine_bottles', 'location': 'living room'}"
How many wine glasses are there in the living room?,count_location,1,False,[89],[],732d03cc-9978-46f9-a951-18ef04f68a7d,template,"{'colour': '', 'entity': 'wine_glasses', 'location': 'living room'}"
How many doors are there in the hallway?,count_location,6,False,"[25, 24, 28, 23, 27, 30]",[],84db96da-5984-44ac-9a3e-eb9d5dd33c5e,template,"{'colour': '', 'entity': 'doors', 'location': 'hallway'}"
How many door handles are there in the hallway?,count_location,4,False,"[34, 32, 33, 35]",[],ca92db18-a387-4f8e-af83-23e7270fbddb,template,"{'colour': '', 'entity': 'door_handles', 'location': 'hallway'}"
How many lamps are there in the hallway?,count_location,5,False,"[41, 40, 50, 47, 48]",[],589c7c37-9f71-4be3-939b-58b6877aea5b,template,"{'colour': '', 'entity': 'lamps', 'location': 'hallway'}"
How many notice boards are there in the hallway?,count_location,3,False,"[55, 53, 54]",[],ec0c23f3-5961-4e32-9eb6-1690ff0d0c32,template,"{'colour': '', 'entity': 'notice_boards', 'location': 'hallway'}"
How many signs are there in the hallway?,count_location,9,False,"[68, 69, 65, 64, 70, 66, 67, 71, 72]",[],d4cbb9b0-249c-498f-b2ac-9f5ab46f8be4,template,"{'colour': '', 'entity': 'signs', 'location': 'hallway'}"
How many windows are there in the hallway?,count_location,1,False,[83],[],3550559c-76cc-45ec-b0fa-e68db396192b,template,"{'colour': '', 'entity': 'windows', 'location': 'hallway'}"
How many pianos are there in the hallway?,count_location,0,False,[],[],fc866a23-a010-4759-95fa-875e6fe0bbf6,template,"{'colour': '', 'entity': 'pianos', 'location': 'hallway'}"
How many dishwashers are there in the hallway?,count_location,0,False,[],[],ee8a55d2-969f-4c48-981d-e7cc12b87d77,template,"{'colour': '', 'entity': 'dishwashers', 'location': 'hallway'}"
How many mirrors are there in the hallway?,count_location,0,False,[],[],22d152bd-cfc9-43f1-8630-3aa1a1eeb403,template,"{'colour': '', 'entity': 'mirrors', 'location': 'hallway'}"
How many wine glasses are there in the office?,count_location,0,False,[],[],2122256f-6ac2-4d97-a143-de3d10a4c53a,template,"{'colour': '', 'entity': 'wine_glasses', 'location': 'office'}"
How many utensil holders are there in the living room?,count_location,0,False,[],[],05dfcd33-bd2a-4b8a-8b5f-6fb7c0d6499e,template,"{'colour': '', 'entity': 'utensil_holders', 'location': 'living room'}"
How many plate are there in the office?,count_location,0,False,[],[],e9fde35d-4ec5-4d7c-a66d-5097c84cd96d,template,"{'colour': '', 'entity': 'plate', 'location': 'office'}"
How many vacuum cleaners are there in the hallway?,count_location,0,False,[],[],19c05d01-a8e6-421d-9aaf-3eabe4c69f34,template,"{'colour': '', 'entity': 'vacuum_cleaners', 'location': 'hallway'}"
How many vases are there in the office?,count_location,0,False,[],[],318dfb8e-b2a6-41fe-91f7-39235e432560,template,"{'colour': '', 'entity': 'vases', 'location': 'office'}"
How many bags are there in the hallway?,count_location,0,False,[],[],eb40065e-9d28-417c-ae23-078b5ed113b6,template,"{'colour': '', 'entity': 'bags', 'location': 'hallway'}"
How many sinks are there in the hallway?,count_location,0,False,[],[],63621cd1-35a6-4260-866d-17997d3f68f0,template,"{'colour': '', 'entity': 'sinks', 'location': 'hallway'}"
How many ironing boards are there in the office?,count_location,0,False,[],[],22a8aa82-9be6-4285-a0a8-f3cdbdab9a7d,template,"{'colour': '', 'entity': 'ironing_boards', 'location': 'office'}"
How many rugs are there in the living room?,count_location,0,False,[],[],edb81888-1597-4160-b987-af6533b7dfdf,template,"{'colour': '', 'entity': 'rugs', 'location': 'living room'}"
How many fruit bowls are there in the office?,count_location,0,False,[],[],562c829b-13dd-4f64-b425-cf5bccaa79df,template,"{'colour': '', 'entity': 'fruit_bowls', 'location': 'office'}"
How many dryers are there in the living room?,count_location,0,False,[],[],18211d3b-b8c6-4d95-86b1-ede779919d03,template,"{'colour': '', 'entity': 'dryers', 'location': 'living room'}"
How many notice boards are there in the office?,count_location,0,False,[],[],0a45a279-624b-4f20-9e54-db6dca67f386,template,"{'colour': '', 'entity': 'notice_boards', 'location': 'office'}"
How many range ovens are there in the office?,count_location,0,False,[],[],a2fdd696-2cfa-48f5-a519-47061b8e8f0f,template,"{'colour': '', 'entity': 'range_ovens', 'location': 'office'}"
How many ottomans are there in the hallway?,count_location,0,False,[],[],2d4727f0-619a-4f9e-81ae-63eff7b8dfbb,template,"{'colour': '', 'entity': 'ottomans', 'location': 'hallway'}"
How many books are there in the hallway?,count_location,0,False,[],[],ed2ca0ed-a609-4529-8d17-75dbe1f1131d,template,"{'colour': '', 'entity': 'books', 'location': 'hallway'}"
